0.010767936706543,0.25,-2.97,-9.77,0.17249,0.021544,-0.022907,-0.98881,0.00116,-0.007698,0.149,6.3876,0.074137,0.90467,-125140,-31473,113.04,-3052.4,1,0
0.01941180229187,0.28,-2.89,-9.89,0.16731,0.016908,-0.023589,-0.98868,0.0011816,-0.0077979,0.14981,6.3859,0.073558,0.90322,-123570,-32618,-321.29,-2911.3,1,0
0.029797554016113,0.31,-2.88,-9.99,0.15653,0.014454,-0.022498,-0.98857,0.0012012,-0.0078865,0.15057,6.3844,0.073076,0.90191,-124280,-33448,-360.46,-3694.4,1,0
0.040801763534546,0.26,-2.85,-10.1,0.1399,0.016226,-0.017181,-0.98844,0.001226,-0.0080052,0.15138,6.3829,0.072309,0.90058,-125100,-34147,-321.29,-4632.7,1,0
0.049820423126221,0.21,-2.86,-10.1,0.13267,0.017317,-0.014454,-0.98839,0.0012389,-0.008069,0.15175,6.3814,0.071856,0.89935,-127180,-33926,487.37,-4114.7,1,0
0.059693336486816,0.08,-2.82,-10.16,0.11536,0.01609,-0.01009,-0.98828,0.0012613,-0.0081779,0.15242,6.38,0.071151,0.89811,-125450,-34456,735.02,-4035.2,1,0
0.071216821670532,-0.01,-2.89,-10.11,0.10854,0.014044,-0.0095448,-0.9882,0.0012775,-0.0082549,0.15294,6.3787,0.070999,0.89703,-126470,-34900,-321.29,-4034.1,1,0
0.079187870025635,-0.09,-2.92,-10.03,0.10172,0.010772,-0.008863,-0.98812,0.0012911,-0.0083145,0.15343,6.3774,0.070306,0.89584,-128860,-33700,-104.13,-3230.2,1,0
0.090206384658814,-0.09,-3.09,-9.88,0.099538,0.0084539,-0.0079085,-0.98806,0.0012999,-0.0083498,0.15382,6.3763,0.070035,0.89494,-126980,-34063,1504.5,-3511.8,1,0
0.099679708480835,-0.07,-3.15,-9.69,0.10008,0.0076358,-0.0029998,-0.98797,0.0013114,-0.0083906,0.15441,6.375,0.069738,0.89388,-125760,-34900,-104.13,-3074.7,1,0
0.110225439071655,-0.05,-3.22,-9.51,0.10077,0.0077722,0.0016362,-0.98789,0.0013201,-0.0084183,0.15492,6.3738,0.069324,0.89281,-125760,-34756,513.02,-2851.7,1,0
0.119707822799683,0,-3.15,-9.42,0.10117,0.0072268,0.004227,-0.98781,0.0013293,-0.0084487,0.15542,6.3725,0.068339,0.89166,-125290,-34456,-143.3,-3130.3,1,0
0.130269050598145,0.05,-3.15,-9.3,0.10104,0.0076358,0.0068177,-0.98773,0.0013369,-0.0084688,0.15592,6.3713,0.067721,0.8906,-124080,-33227,1104.5,-3193.6,1,0
0.139655351638794,0.11,-3.02,-9.23,0.10036,0.0070904,0.0085903,-0.98765,0.0013448,-0.0084915,0.15642,6.3701,0.067232,0.88957,-121180,-34454,295.86,-3410.6,1,0
0.150265455245972,0.17,-2.99,-9.12,0.098857,0.0051814,0.0095448,-0.98758,0.0013504,-0.008499,0.15691,6.3689,0.0663,0.88844,-119250,-33390,78.692,-3251.8,1,0
