0.00737547874450684,-0.03,-0.65,-9.78,-0.0010908,0,-0.00081812,-0.9995,-4.5305e-05,0.0014313,0.031638,6.5681,0.050283,1.1264,-25643,1183.5,9630.4,6213.8,0
0.0185363292694092,-0.04,-0.6,-9.78,-0.0010908,0.00013635,0.00027271,-0.9995,-4.5258e-05,0.0014299,0.031635,6.5681,0.050306,1.1264,-27371,1871.7,9008.4,6665.7,0
0.0287387371063232,-0.03,-0.64,-9.79,-0.00068177,-0.00027271,0.00040906,-0.9995,-4.5407e-05,0.0014347,0.031633,6.5681,0.050272,1.1264,-25443,1776.9,9191.2,6001.9,0
0.0382468700408936,-0.04,-0.6,-9.78,0.00027271,0.00027271,-0.00068177,-0.9995,-4.5266e-05,0.0014299,0.03164,6.5682,0.050387,1.1264,-25443,2026.3,9808.4,6437.6,0
0.0485188961029053,-0.03,-0.65,-9.78,-0.0010908,0.00040906,-0.00013635,-0.9995,-4.5401e-05,0.0014342,0.03164,6.5682,0.050392,1.1264,-25796,1432.8,9230.4,6001.9,0
0.0583426952362061,-0.05,-0.6,-9.79,-0.00040906,0.00040906,-0.00027271,-0.9995,-4.5226e-05,0.0014289,0.031636,6.5682,0.050498,1.1264,-25443,1682.2,9408.4,6599.9,0
0.0684924125671387,-0.03,-0.64,-9.79,-0.00013635,0.00040906,-0.00040906,-0.9995,-4.5272e-05,0.0014299,0.031644,6.5682,0.050359,1.1264,-25141,1682.2,9808.4,6291.4,0
0.0783331394195557,-0.05,-0.58,-9.79,-0.00054542,0,0.0013635,-0.9995,-4.5162e-05,0.0014267,0.031638,6.5681,0.050153,1.1263,-26507,2181,9230.4,6067.6,0
0.0885448455810547,-0.03,-0.64,-9.77,-0.0014999,-0.00040906,-0.00027271,-0.9995,-4.5245e-05,0.0014294,0.031637,6.5681,0.050282,1.1264,-25443,1432.8,8791.2,5696.1,0
0.0982911586761475,-0.04,-0.58,-9.79,-0.00054542,-0.00095448,-0.0012272,-0.9995,-4.5286e-05,0.001431,0.031631,6.5681,0.050014,1.1263,-24739,1432.8,8599.7,6519.5,0
0.10847544670105,-0.02,-0.63,-9.77,-0.00054542,-0.0010908,-0.00068177,-0.9995,-4.5632e-05,0.0014416,0.031637,6.5681,0.050239,1.1264,-25796,839.38,9847.5,6291.4,0
0.118297100067139,-0.05,-0.58,-9.79,-0.0013635,-0.00013635,-0.00040906,-0.9995,-4.5497e-05,0.0014379,0.031625,6.5681,0.050316,1.1264,-26307,1682.2,9038.9,5924.2,0
0.128517389297485,-0.03,-0.64,-9.77,-0.0013635,0.00027271,0.00081812,-0.9995,-4.567e-05,0.0014435,0.031623,6.5682,0.05031,1.1264,-25955,1777,9191.2,6519.5,0
0.138360261917114,-0.04,-0.58,-9.8,0,0.00095448,0.00040906,-0.9995,-4.5491e-05,0.0014379,0.031621,6.5682,0.050426,1.1264,-25955,2091.2,9008.4,6001.9,0
0.148510694503784,-0.03,-0.64,-9.78,0.00040906,0.00095448,0.00054542,-0.9995,-4.5237e-05,0.0014294,0.031631,6.5682,0.050526,1.1264,-24932,-529.88,9191.2,6291.4,0
0.158314943313599,-0.04,-0.56,-9.81,-0.00081812,0.0010908,0.00027271,-0.9995,-4.5215e-05,0.0014289,0.031628,6.5685,0.051237,1.1267,-25796,290.29,10217,6213.8,0
0.168491363525391,-0.03,-0.63,-9.77,-0.00054542,0.00040906,-0.00013635,-0.9995,-4.5003e-05,0.0014222,0.031627,6.5691,0.052528,1.1271,-25493,350.06,9008.4,6724.4,0
0.178337812423706,-0.04,-0.55,-9.85,0.0010908,-0.00081812,-0.00068177,-0.9995,-4.5073e-05,0.0014243,0.031629,6.5696,0.053906,1.1275,-24077,315.14,9999.9,7014,0
0.188462972640991,-0.04,-0.36,-10.05,0.0034088,-0.0010908,0.00040906,-0.9995,-4.5422e-05,0.0014342,0.031655,6.5703,0.055413,1.128,-24579,-1015.1,9808.4,7369.4,0
0.198258876800537,-0.09,-0.43,-10,0.0099538,0.0020453,0.00013635,-0.9995,-4.5398e-05,0.0014307,0.031715,6.5711,0.05734,1.1286,-25091,-917.4,9447.5,7331.6,0
0.208519697189331,-0.06,-0.14,-10.34,0.015681,0.0031361,0.0013635,-0.99949,-4.4939e-05,0.0014129,0.031791,6.572,0.059119,1.1291,-23725,-1404.4,9230.4,7814.3,0
0.218266725540161,-0.17,0.28,-10.52,0.022635,0.0051814,0.0024544,-0.99949,-4.436e-05,0.0013903,0.031892,6.5729,0.061419,1.1296,-24034,-2765,9408.4,6973.6,0
0.228632926940918,-0.22,0.1,-10.18,0.03177,0.0083176,0.0099538,-0.99948,-4.2921e-05,0.0013365,0.032099,6.5736,0.062718,1.1299,-26416,-5925.8,9630.4,8193.6,0
0.238351106643677,-0.07,-0.28,-9.85,0.032452,0.0099538,0.012817,-0.99948,-4.1811e-05,0.0012947,0.032278,6.5743,0.064056,1.13,-26416,-4179.5,9808.4,7642.6,0
0.248472929000854,0.07,-0.34,-10.04,0.037497,0.01159,0.012817,-0.99947,-4.0119e-05,0.0012351,0.032467,6.5746,0.064494,1.1298,-28653,-2877.2,9038.9,6399.7,0
0.25835657119751,0.11,-0.18,-10.26,0.045542,0.0079085,0.01009,-0.99947,-3.9202e-05,0.0012004,0.032639,6.575,0.065314,1.1296,-27789,-4075.7,9230.4,5929.1,0
0.268457412719727,0.14,-0.42,-10.13,0.055087,0.0053178,0.0089994,-0.99946,-3.9218e-05,0.0011885,0.032981,6.5751,0.065347,1.1291,-27429,-4072.5,9630.4,6574.4,0
0.278445959091187,0.15,-0.65,-9.9,0.058905,0.0049087,0.0080449,-0.99945,-3.8946e-05,0.0011693,0.033289,6.5751,0.065499,1.1286,-26070,-3480.9,9447.5,6911.3,0
0.288496494293213,0.07,-0.65,-9.93,0.061768,0.0043633,0.0072268,-0.99943,-3.8361e-05,0.0011408,0.033608,6.575,0.065583,1.1279,-27788,-2336.7,10439,6911.6,0
0.298277378082275,0,-0.51,-10.12,0.069677,0.0028634,0.0020453,-0.99942,-3.8488e-05,0.0011349,0.033893,6.5746,0.064578,1.1269,-26773,-1747.5,9230.4,6587.3,0
0.308347940444946,-0.05,-0.42,-10.18,0.079903,-0.00095448,-0.0021817,-0.99941,-3.9407e-05,0.0011455,0.03438,6.5742,0.06387,1.1258,-24889,-3159.5,9447.5,6955,0
0.318314552307129,-0.12,-0.42,-10.12,0.084539,-0.00027271,-0.0034088,-0.99939,-4.015e-05,0.0011524,0.034818,6.5738,0.063094,1.1247,-24736,-1897.5,10030,7616.9,0
0.328488349914551,-0.13,-0.42,-10.07,0.09013,0.0017726,-0.0014999,-0.99938,-4.0331e-05,0.0011426,0.035276,6.5733,0.06211,1.1235,-24031,-2575.4,10217,7678.8,0
0.338038444519043,-0.12,-0.32,-10.06,0.094357,0.0024544,-0.00081812,-0.99936,-4.0419e-05,0.0011298,0.035753,6.5728,0.061068,1.1223,-23362,-1894.1,10217,8421.3,0
0.348432540893555,-0.11,-0.39,-9.91,0.097766,0.00081812,0.0012272,-0.99934,-4.0789e-05,0.0011244,0.036251,6.5725,0.060522,1.1211,-22153,-2722.7,9038.9,8275.6,0
0.358507871627808,-0.05,-0.5,-9.88,0.10036,0,0.0010908,-0.99932,-4.1524e-05,0.0011289,0.036757,6.5721,0.059505,1.1198,-21993,-2287.6,10839,8874.6,0
0.368568420410156,0.04,-0.48,-9.9,0.10322,0.00068177,0,-0.9993,-4.2046e-05,0.0011271,0.03728,6.5718,0.059331,1.1187,-21640,-2039.6,9408.4,8052.7,0
0.37836217880249,0.02,-0.59,-9.88,0.10513,0.00027271,0.00068177,-0.99928,-4.2475e-05,0.0011225,0.037812,6.5714,0.058306,1.1173,-23015,-2619.9,9008.4,9309.1,0
0.388516187667847,0.04,-0.52,-9.87,0.10704,-0.0017726,0.0016362,-0.99926,-4.3431e-05,0.0011318,0.038345,6.5708,0.057212,1.1159,-20978,-2127.7,9408.4,8958.3,0
0.39839243888855,0,-0.54,-9.91,0.1099,-0.0017726,0.0020453,-0.99924,-4.4539e-05,0.001144,0.038903,6.5703,0.056224,1.1144,-19761,-3009.5,8752,9781.6,0
0.408524751663208,-0.06,-0.51,-10,0.11549,-0.002318,-0.00081812,-0.99922,-4.5488e-05,0.0011512,0.039483,6.5698,0.054925,1.1129,-19259,-3498.6,9630.4,10312,0
